,Tribunal,government,Décheterie,public,Departement,Mairie,beauty,arts_centre,cinema,music_school,community_centre,library,museum,theatre,alcohol,bakery,bank,butcher,car,cheese,chocolate,deli,florist,greengrocer,hairdresser,laundry,marketplace,optician,pastry,pharmacy,seafood,supermarket,tobacco,College,Crèche,Lycée,Maternelle,Primaire,University,bar,cafe,casino,commercial,fast_food,food_court,nightclub,pub,restaurant,zoo,dentist,doctors,hospital,laboratory,attraction,hotel,office,park,playground,Pompier,police,post_office,platform,station,church,mosque,cathedral,antiques,books,clothes,convenience,cosmetics,electronics,fashion_accessories,furniture,garden_centre,interior_decoration,jewelry,mall,music,musical_instrument,perfumery,retail,shoes,tea,travel_agency,vacant,vacuum_cleaner,watches,wine,bicycle_parking,bicycle_rental,fitness_centre,sports,sports_centre,sports_hall,swimming_pool,Prix m2,lat,lon
6034,0,1,0,1,0,0,0,6,0,0,3,4,1,2,0,13,0,3,1,0,0,0,1,0,11,3,1,0,0,11,0,6,0,2,4,2,3,5,0,6,13,0,0,17,0,1,2,20,0,0,6,0,1,0,3,2,3,5,1,1,1,34,3,5,1,0,1,0,3,2,0,0,0,0,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,152,13,1,0,1,0,2,2413.49,50.627306,3.089726
6035,1,2,0,0,1,0,24,1,3,1,1,1,5,2,9,29,0,5,0,3,12,17,9,1,49,0,1,29,7,15,2,15,0,1,2,4,2,2,24,132,73,0,0,103,2,4,6,251,0,33,2,0,2,209,36,8,8,10,0,1,6,47,3,4,0,1,3,18,196,1,12,0,3,0,0,19,33,1,3,8,8,14,43,4,17,0,0,5,4,254,32,6,8,3,0,2,5096.91,50.640689,3.060301
6036,0,1,0,1,2,1,5,3,0,0,2,3,2,3,0,10,0,2,1,0,1,0,0,0,7,0,2,2,2,7,0,5,0,2,3,1,0,3,5,21,13,1,0,32,0,0,3,54,0,6,2,2,1,7,27,7,6,7,1,1,2,40,7,3,1,0,0,2,10,0,2,0,1,0,0,0,2,1,0,1,0,9,3,1,3,0,0,0,0,197,14,2,2,0,0,1,4142.75,50.638977,3.08176
6037,0,0,0,1,0,0,0,2,0,0,2,1,1,2,0,9,0,3,1,0,0,0,1,0,10,2,0,0,0,9,0,4,0,2,2,2,3,3,0,4,12,0,0,16,0,1,2,15,0,0,5,0,1,0,3,0,2,6,0,0,1,32,3,3,1,0,1,0,3,2,0,0,0,0,0,2,1,0,0,0,1,3,0,0,0,0,0,0,0,113,9,1,0,1,0,1,2937.1,50.623868,3.09136
6038,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,6,0,0,0,0,2,0,1,0,0,0,1,0,3,1,1,1,0,0,2,0,0,0,8,0,0,2,2,2,0,0,0,7,5,0,0,1,13,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,67,5,0,0,0,0,1,3144.26,50.647796,3.089116
6039,0,0,0,0,0,1,0,1,0,0,7,2,0,1,0,4,0,2,0,0,0,0,1,0,4,1,0,1,0,2,0,2,0,3,0,0,3,3,0,4,4,0,0,5,0,0,2,6,0,1,3,0,1,0,0,0,4,9,0,0,1,19,4,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,76,4,1,0,4,0,0,2146.35,50.624325,3.11372
6040,1,1,0,2,0,0,17,1,3,4,5,4,3,6,8,24,0,12,1,4,2,10,7,3,57,2,2,16,6,18,3,21,2,3,3,3,2,3,33,140,65,0,1,124,2,7,9,185,0,32,10,1,6,54,14,3,2,7,2,1,7,52,4,5,0,0,1,16,61,1,4,0,0,1,1,3,10,0,6,5,1,7,20,2,9,1,0,1,0,395,39,13,9,8,0,0,3997.64,50.629342,3.054854
6041,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,4,0,1,0,0,0,0,1,0,5,0,0,1,0,4,0,2,0,0,0,0,1,1,0,1,5,0,0,4,0,0,2,4,0,1,2,0,0,0,0,0,2,8,0,0,1,19,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,51,3,0,0,0,0,0,2590.8,50.618819,3.10661
6042,0,0,1,1,0,0,9,1,0,2,4,3,2,2,5,21,0,13,3,3,1,6,5,4,25,2,2,8,5,14,3,13,4,3,2,3,2,5,17,53,36,0,0,55,0,0,3,73,0,14,3,3,2,5,2,3,5,23,1,2,7,43,5,4,1,0,1,5,19,0,2,0,0,0,1,2,6,1,3,3,0,10,2,1,4,0,0,1,0,239,22,6,3,7,0,1,3775.38,50.623369,3.046714
6043,0,0,0,0,0,0,4,2,0,0,3,0,1,1,2,8,0,5,0,0,0,2,1,2,14,0,0,4,0,9,1,4,0,0,2,0,2,5,4,7,8,0,0,19,0,0,0,28,0,2,3,1,1,0,0,3,8,13,0,1,2,30,3,2,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,133,8,1,0,4,0,1,2660.39,50.636242,3.01742
6044,1,2,0,0,3,4,24,3,3,2,2,1,4,4,8,31,0,4,0,3,13,17,7,1,56,0,1,28,7,17,1,17,0,3,5,4,2,2,26,105,73,1,0,108,2,2,6,261,0,27,12,0,3,204,45,9,8,6,0,2,6,45,7,5,0,1,2,20,200,1,13,0,4,0,0,19,34,2,3,6,8,15,46,4,19,1,0,5,3,308,30,6,8,2,0,1,5666.33,50.637862,3.068773
6045,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,5,0,2,1,0,1,2,1,1,12,0,0,2,0,3,1,3,1,0,0,1,1,4,0,4,2,0,0,8,0,0,0,8,0,2,4,0,0,0,1,1,2,8,1,1,1,11,2,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,1,0,0,28,2,0,0,1,0,1,2809.92,50.646439,3.010554
6046,0,0,0,0,0,0,2,0,0,0,1,1,1,2,1,4,0,1,0,0,0,0,0,0,8,0,0,2,0,5,0,2,0,1,0,0,1,2,4,10,7,0,0,16,0,0,0,21,1,2,4,1,1,1,0,2,5,7,0,0,0,15,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,98,7,1,0,1,0,0,2782.39,50.637846,3.03387
6047,0,0,0,0,0,0,4,0,0,0,2,0,0,1,2,5,0,4,1,0,0,2,1,1,16,0,0,4,0,6,1,4,0,0,0,0,2,4,2,4,7,0,0,16,0,0,0,24,0,1,2,0,0,0,1,4,4,11,0,1,1,17,3,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,4,2,0,2,0,0,0,0,91,5,1,0,2,0,1,1915.04,50.63968,3.01501
6048,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,8,0,3,0,0,0,0,1,1,2,0,0,2,0,4,1,3,1,1,1,3,6,5,3,2,5,0,0,16,0,0,1,6,0,3,0,13,2,0,1,6,3,21,0,1,2,42,3,1,1,0,0,1,3,0,1,0,0,0,0,1,2,1,0,0,0,3,1,0,2,0,0,0,0,97,5,1,1,3,0,0,2315.32,50.612006,3.044653
6049,0,0,0,0,0,0,2,1,0,0,2,1,1,1,1,3,0,2,0,0,0,0,0,0,8,0,0,2,0,6,0,3,0,1,2,0,1,2,6,4,7,0,0,12,0,0,0,25,0,2,4,1,1,0,0,4,9,3,0,0,1,26,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,129,8,1,0,2,0,2,1957.84,50.631945,3.026193
6050,0,0,0,0,0,0,0,3,0,0,3,1,0,1,0,11,0,3,1,0,0,0,2,0,11,2,0,1,0,7,0,2,0,3,1,2,2,4,0,5,13,0,0,12,0,0,2,10,0,1,5,0,1,0,0,0,5,9,0,0,1,27,3,3,1,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,108,6,1,0,1,0,0,2845.35,50.624133,3.101161
6051,0,0,0,0,0,0,4,1,0,0,3,1,1,2,2,7,0,4,0,0,0,1,0,1,12,0,0,3,0,7,1,3,0,0,2,0,0,4,4,6,6,0,0,16,0,0,0,28,0,3,5,1,1,0,0,4,8,2,0,0,2,24,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,127,6,1,0,1,0,1,5298.26,50.636398,3.025346
6052,1,0,0,1,0,0,0,2,2,2,4,0,2,2,0,7,0,5,1,1,0,0,0,1,11,1,0,0,2,5,0,4,1,1,3,3,4,6,7,19,17,0,0,29,1,3,2,29,0,9,3,1,1,1,2,0,12,15,1,0,1,52,5,0,2,0,0,2,0,2,0,1,0,1,0,0,1,0,0,1,0,2,2,0,0,1,0,0,0,206,16,1,0,5,0,0,2934.62,50.618203,3.067364
6053,0,0,0,0,0,0,4,2,0,0,2,0,1,1,2,8,0,5,1,0,0,2,1,2,14,0,0,4,0,9,1,4,0,0,2,0,2,4,3,7,8,0,0,20,0,0,0,30,0,2,3,0,0,0,0,3,8,12,0,1,2,26,3,1,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,129,8,1,0,4,0,1,2779.57,50.637116,3.017255
6054,1,1,0,2,0,0,10,3,1,4,5,2,4,6,7,23,0,16,1,4,1,8,6,3,45,2,2,9,7,17,3,21,5,2,3,4,1,4,15,127,54,0,1,106,1,7,10,146,0,19,9,1,6,19,4,4,6,12,2,1,7,56,6,5,1,0,1,11,23,3,1,1,0,1,1,3,5,0,5,4,1,8,3,2,7,1,0,1,0,346,30,10,5,9,0,0,5275.1,50.625124,3.056532
6055,0,0,0,1,0,0,1,3,0,0,7,3,1,1,0,11,0,6,0,0,0,0,1,0,10,1,1,0,0,8,0,3,0,3,1,2,2,3,0,12,13,0,0,10,0,0,2,14,0,1,3,0,1,0,0,0,6,4,1,1,1,25,3,2,1,0,1,1,4,1,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,142,7,1,0,0,0,1,2301.66,50.634049,3.102454
6056,0,0,0,0,0,0,4,1,0,0,3,1,1,2,2,8,0,5,0,0,0,1,0,2,13,0,0,3,0,8,1,3,0,0,2,0,2,5,4,6,7,0,0,18,0,0,0,27,0,3,3,1,1,0,0,3,8,13,0,1,2,29,2,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,0,0,0,132,9,1,0,5,0,1,4866.99,50.635009,3.020211
6057,0,1,0,0,1,1,28,0,3,1,2,3,2,7,12,36,0,4,0,3,12,20,13,1,74,0,1,34,8,21,1,27,1,2,4,6,2,3,31,172,88,0,1,138,2,7,13,298,0,44,13,0,7,206,40,7,6,7,0,1,6,57,6,5,0,1,4,26,208,1,12,0,3,0,0,20,37,1,5,7,8,17,45,5,21,1,0,5,3,394,40,10,12,3,0,1,3427.57,50.634874,3.058947
6058,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,4,0,2,1,0,0,0,0,1,2,0,0,1,0,4,0,1,1,1,2,3,3,3,2,4,9,0,0,20,0,0,1,10,0,4,1,1,0,1,1,0,8,10,0,0,0,25,4,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,89,6,1,0,3,0,0,2761.3,50.611841,3.069637
6059,1,1,0,0,1,0,8,1,0,1,1,1,3,0,6,11,0,4,0,2,4,9,6,0,13,0,1,9,3,5,2,3,0,0,1,2,1,2,3,66,22,0,0,20,0,1,3,113,0,15,1,0,1,72,6,6,8,8,0,0,2,23,0,2,0,1,3,4,103,0,3,0,2,0,0,11,13,0,0,7,2,3,17,1,3,0,0,0,2,96,14,0,1,3,0,2,2252.85,50.646911,3.058833
6060,1,2,0,0,1,0,19,1,3,1,1,1,4,1,9,26,0,5,0,3,12,17,9,1,47,0,1,27,7,14,2,13,0,0,2,2,2,2,23,121,68,0,0,97,2,4,6,238,0,32,2,0,2,208,32,8,9,11,0,0,4,45,3,4,0,1,3,18,193,1,11,0,3,0,0,19,33,1,3,8,8,13,43,4,16,0,0,5,4,242,31,6,8,3,0,2,3796.12,50.641168,3.059441
6061,0,0,0,1,0,0,0,5,0,0,5,5,1,3,0,14,0,7,1,0,0,0,1,0,14,3,1,1,0,11,0,5,0,3,2,2,3,5,0,12,18,0,0,16,0,0,3,17,0,1,6,0,1,0,0,1,7,7,1,1,1,34,4,6,1,0,1,1,4,3,0,0,0,0,0,1,1,0,0,0,1,10,0,0,0,0,0,0,0,172,10,1,0,0,0,2,2887.23,50.629023,3.098127
6062,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,1,0,4,0,0,1,0,3,0,1,0,3,0,0,1,1,0,3,2,0,0,3,0,0,0,2,0,1,2,0,1,0,0,2,4,9,0,0,1,19,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,6,0,0,0,2,0,2,3507.65,50.638836,2.986504
6063,1,1,0,0,1,0,14,1,1,1,2,1,3,1,8,20,0,4,0,3,11,17,8,0,29,0,1,20,5,12,2,7,0,1,1,2,2,2,17,112,62,0,1,54,0,4,5,201,1,29,2,0,2,182,13,8,11,10,0,0,4,35,1,4,0,1,3,11,171,0,10,0,3,0,0,17,31,1,1,8,6,9,36,3,12,0,0,4,3,209,26,1,5,3,0,2,5838.46,50.64145,3.055051
6064,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,2,1,0,0,0,2,1,0,1,0,0,0,2,0,1,0,1,3,0,2,3,8,0,4,0,0,6,0,0,0,6,0,1,0,10,1,0,1,3,2,20,0,0,2,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,56,4,0,0,4,0,0,2066.8,50.616267,3.029707
6065,1,1,0,2,0,3,23,2,4,4,3,3,5,6,9,30,0,15,1,4,3,11,8,4,69,1,2,22,7,18,2,25,1,3,4,4,2,5,31,142,77,0,1,121,3,7,9,208,0,32,15,1,9,73,15,3,2,9,2,3,9,51,6,7,0,0,1,20,80,2,7,1,0,1,1,4,11,0,7,3,3,8,23,2,17,2,0,3,1,402,34,13,7,6,0,0,5051.24,50.628372,3.061125
6066,1,1,0,1,0,3,16,3,4,4,5,3,5,7,5,19,0,8,1,1,0,5,6,1,61,1,1,8,4,14,0,19,2,2,6,3,2,5,18,113,49,0,0,105,3,6,8,153,0,18,14,1,9,37,10,2,6,14,2,2,5,49,6,4,1,0,1,13,45,3,4,1,0,1,1,3,6,0,6,2,1,6,9,1,9,2,0,1,1,369,31,12,5,6,0,0,4336.14,50.626248,3.063873
6067,0,1,0,1,0,0,0,4,0,0,2,4,1,2,0,8,0,5,1,0,0,0,1,0,13,0,2,0,0,8,0,4,0,3,1,2,1,3,1,10,8,1,0,14,0,0,3,24,0,0,2,1,1,0,1,6,5,6,1,1,1,23,3,5,1,0,0,0,4,0,0,0,0,0,0,1,1,0,0,1,1,4,0,0,0,0,0,0,0,155,9,1,0,0,0,1,3480.28,50.638888,3.091037
6068,0,0,0,1,0,0,9,1,0,2,4,2,2,4,5,19,0,11,3,3,1,6,4,3,26,2,2,7,5,14,3,18,2,5,0,3,1,5,21,98,37,0,1,66,0,4,7,95,0,17,3,2,5,8,3,5,5,21,1,1,6,41,5,5,0,0,1,6,17,0,1,0,0,0,1,1,4,0,4,4,0,10,3,2,4,0,0,1,0,246,24,8,4,6,0,1,4426.6,50.628449,3.043699
6069,1,2,0,0,3,2,27,1,3,1,1,2,5,3,9,32,0,4,0,3,13,17,9,1,59,0,1,30,7,17,2,17,0,2,5,5,2,2,27,134,79,1,0,118,2,7,6,276,0,32,8,0,3,212,46,9,7,5,0,1,6,49,7,5,0,1,3,22,202,1,13,0,4,0,0,19,35,2,3,7,8,15,46,4,19,1,0,5,3,327,35,7,9,2,0,2,2863.65,50.638484,3.064708
6070,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,9,0,1,1,0,0,0,1,0,8,2,0,1,0,7,0,2,0,2,0,1,2,3,0,1,12,0,0,12,0,0,0,5,0,1,5,0,1,0,0,0,3,9,0,0,1,28,3,3,1,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,87,6,1,0,0,0,0,3029.25,50.62252,3.099934
6071,0,1,0,1,0,0,0,4,0,0,3,4,1,2,0,8,0,6,0,0,0,0,1,0,11,2,2,0,0,8,0,4,0,3,2,3,1,4,1,11,11,0,0,13,0,0,3,17,0,0,1,0,0,0,1,2,5,5,1,1,1,24,4,4,2,0,1,0,4,0,0,0,0,0,0,1,1,0,0,1,1,6,0,0,0,0,0,0,0,160,9,1,0,0,0,2,2990.88,50.635642,3.096055
6072,0,1,0,1,0,0,0,3,0,0,3,4,1,2,0,8,0,6,0,0,0,0,1,0,11,2,2,0,0,8,0,4,0,4,2,3,1,4,1,10,11,0,0,12,0,0,3,17,0,0,2,0,0,0,1,2,6,5,1,1,0,20,3,3,2,0,1,0,4,1,0,0,0,0,0,1,1,0,0,1,1,7,0,0,0,0,0,0,0,150,7,2,0,0,0,2,2968.28,50.634933,3.097
6073,0,0,0,0,0,1,1,0,0,0,6,2,0,2,0,5,0,2,0,0,0,0,1,0,4,0,0,1,0,3,0,2,0,3,0,0,2,2,0,6,4,0,0,5,0,0,2,4,0,1,2,0,1,0,0,0,5,6,0,0,1,16,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,71,3,1,0,4,0,0,2577.71,50.628995,3.117337
6074,1,1,0,2,0,1,16,2,3,3,5,3,5,6,8,24,0,15,1,4,1,9,8,3,56,1,2,13,7,17,3,24,3,1,4,2,2,4,24,132,59,0,1,112,2,7,10,169,0,25,14,1,8,24,8,3,4,11,2,1,7,51,4,6,0,0,1,13,41,3,3,1,0,1,1,3,6,0,6,3,1,6,8,2,9,1,0,1,0,384,32,12,5,9,0,0,3143.22,50.626292,3.060361
6075,1,0,0,1,0,0,0,3,2,2,3,1,3,2,0,10,0,5,0,1,0,0,0,1,12,1,0,2,2,6,0,5,1,0,4,3,2,3,13,23,21,0,0,32,1,3,2,30,0,9,4,1,3,4,2,0,10,16,1,0,2,49,3,1,2,0,0,2,0,2,0,1,0,1,0,0,1,0,0,1,0,2,1,0,1,1,0,0,0,231,20,1,0,5,0,0,4016.94,50.620143,3.069262
6076,0,0,0,1,0,0,0,3,0,0,4,1,1,3,0,13,0,3,1,0,0,0,1,0,11,3,1,0,0,9,0,3,0,3,1,2,3,4,0,4,17,0,0,14,0,0,1,15,0,1,5,0,1,0,0,0,6,9,0,1,1,36,4,4,1,0,1,0,3,3,0,0,0,0,0,2,1,0,0,0,1,9,0,0,0,0,0,0,0,125,8,1,0,0,0,1,3439.2,50.625286,3.097151
6077,1,1,0,2,0,1,16,1,3,4,5,3,5,6,8,27,0,15,1,4,1,9,7,3,57,1,2,13,7,17,3,24,3,1,4,2,2,4,24,132,61,0,1,114,2,7,10,174,0,26,13,1,7,24,10,3,4,11,2,2,7,47,3,6,0,0,1,16,48,3,3,1,0,1,1,3,6,0,6,4,1,6,11,2,9,1,0,1,0,385,33,12,6,9,0,0,5496.54,50.626643,3.059625
6078,1,2,0,0,2,0,27,1,3,1,1,2,5,2,9,30,0,5,0,3,13,17,9,1,51,0,1,29,7,16,2,16,0,1,3,4,2,2,23,113,76,0,0,102,2,2,6,255,0,32,6,0,2,209,42,9,8,6,0,1,6,48,5,4,0,1,3,19,201,1,13,0,4,0,0,19,34,2,3,7,8,14,46,4,18,1,0,5,4,279,33,6,9,2,0,2,6141.51,50.64076,3.06319
6079,0,0,0,0,0,0,4,1,0,0,2,0,0,1,2,6,0,4,1,0,0,2,1,2,15,0,0,4,0,7,1,4,0,0,0,0,3,6,2,4,7,0,0,17,0,0,0,23,0,1,2,0,0,0,0,3,5,13,0,1,1,20,2,2,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,5,2,0,1,0,0,0,0,103,7,1,0,4,0,1,3153.32,50.637562,3.013048
6080,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,5,0,0,0,0,2,0,1,0,1,0,1,0,3,1,1,1,0,0,2,0,0,0,7,0,0,2,2,2,0,0,0,6,6,0,0,1,14,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,4,0,0,0,0,1,3230.68,50.646101,3.092138
6081,0,1,0,1,0,0,13,1,2,2,6,3,2,6,8,24,0,11,2,4,1,8,7,3,45,2,2,11,5,17,3,20,2,4,2,3,3,5,35,125,57,0,1,108,0,5,9,163,0,30,9,1,6,29,9,3,5,10,1,1,7,51,5,7,0,0,1,13,30,1,1,0,0,1,1,3,8,0,5,5,1,8,6,2,7,1,0,1,0,357,35,12,7,6,0,0,2886.52,50.629328,3.051519
6082,0,1,0,1,0,2,0,5,0,1,4,4,1,4,0,12,0,4,1,0,0,0,1,0,11,1,2,0,0,10,0,4,0,3,5,2,2,4,0,8,14,1,0,17,0,0,3,24,0,0,4,0,0,0,4,4,5,4,1,1,0,34,4,4,1,0,1,0,3,1,0,0,0,0,0,1,1,0,0,1,1,5,0,0,0,0,0,0,0,184,13,1,0,0,0,2,3182.48,50.631712,3.088182
6083,0,0,0,1,0,0,9,1,0,2,4,3,2,5,5,20,0,12,3,3,1,7,6,4,28,2,2,7,5,16,3,19,3,5,2,3,1,5,22,93,36,0,1,72,0,3,7,102,0,15,3,3,5,7,3,5,4,22,1,1,8,45,5,6,1,0,1,5,18,0,1,0,0,0,1,1,4,0,4,4,0,11,3,2,4,0,0,1,0,260,24,8,4,6,0,1,3762.15,50.627337,3.044308
6084,0,0,0,0,0,1,1,0,0,0,6,2,0,2,0,5,0,4,0,0,0,0,1,0,5,1,0,1,0,5,0,4,0,3,0,0,1,3,0,6,6,0,0,5,0,0,2,6,0,1,2,0,1,0,0,0,8,5,0,0,1,15,3,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,92,3,1,0,4,0,0,4017.94,50.633508,3.111688
6085,1,2,0,0,3,0,26,1,3,1,1,2,5,2,9,33,0,5,0,3,13,18,9,1,54,0,1,30,7,18,2,17,0,2,4,5,2,2,27,132,78,0,0,114,2,5,5,272,0,34,6,0,3,212,44,9,7,5,0,1,6,51,7,4,0,1,3,22,201,1,13,0,4,0,0,19,35,2,3,7,8,15,46,4,18,1,0,5,4,308,35,6,9,3,0,2,5297.92,50.639509,3.063394
6086,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,4,0,0,1,0,4,0,2,0,0,0,0,3,3,1,2,3,0,0,4,0,0,0,8,0,1,0,0,0,0,0,0,5,14,0,1,1,25,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,5,0,0,4,0,0,1946.01,50.63247,3.007063
6087,1,1,0,1,1,4,24,3,5,3,3,2,5,5,7,30,0,4,0,2,8,12,8,1,68,1,0,28,6,20,0,27,1,2,7,3,2,4,29,128,78,0,1,126,3,8,11,236,0,26,14,0,7,145,35,4,4,9,2,2,7,54,7,5,0,0,1,22,117,1,10,0,2,1,1,9,27,0,6,3,6,15,33,4,17,2,0,5,2,406,36,10,9,5,0,0,4014.39,50.629925,3.065667
6088,0,0,0,0,0,0,0,2,0,0,2,1,0,2,0,5,0,4,1,0,0,0,0,1,4,0,0,1,0,4,1,2,1,1,1,4,4,3,2,6,8,0,0,20,0,0,1,8,0,4,1,0,0,1,1,0,10,13,0,0,0,30,4,0,1,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,98,6,0,1,3,0,0,1929.3,50.612011,3.064643
6089,0,1,0,0,3,1,6,2,1,0,3,2,2,1,0,10,0,2,1,0,2,0,0,0,10,0,1,4,3,5,0,7,0,3,3,1,1,2,6,26,13,1,0,38,0,1,4,84,0,10,1,2,1,27,31,10,7,8,1,1,2,37,6,4,1,0,0,5,12,0,2,0,1,0,0,1,2,2,0,5,0,9,4,1,5,0,0,0,0,180,15,2,3,0,0,0,3286.66,50.640177,3.079639
6090,1,1,0,1,1,4,24,3,5,3,3,2,5,5,7,33,0,4,0,2,9,14,8,1,67,1,0,30,6,20,0,27,1,2,7,3,1,4,30,127,79,0,1,127,3,8,11,239,0,26,14,0,7,149,37,4,3,6,2,2,7,57,6,5,0,0,2,23,133,1,12,0,3,1,1,12,28,1,6,3,6,14,37,4,17,2,0,5,2,403,37,10,9,5,0,0,5921.08,50.630252,3.06598
6091,1,2,0,0,1,0,27,1,3,1,2,2,5,2,9,33,0,5,0,3,13,18,9,1,56,0,1,30,7,19,2,19,0,1,4,5,2,2,24,146,78,0,1,121,2,7,7,280,0,34,6,0,4,213,40,10,7,7,0,1,8,53,5,5,0,1,3,22,201,1,13,0,4,0,0,19,35,2,3,8,8,15,45,4,19,1,0,5,4,309,37,7,8,2,0,2,4376.1,50.639248,3.061431
6092,1,1,0,0,3,0,25,1,3,1,1,2,5,3,9,28,0,5,0,3,13,17,8,1,49,0,1,27,7,14,2,15,0,2,3,4,2,2,24,109,72,0,0,100,2,2,5,253,0,30,6,0,2,209,43,11,6,6,0,1,6,45,6,4,0,1,3,18,201,1,13,0,4,0,0,19,34,2,3,7,8,14,46,4,17,1,0,5,4,274,30,6,9,2,0,2,3828.67,50.641082,3.065515
6093,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,0,0,0,2,1,0,0,0,2,0,2,0,0,0,1,1,2,1,0,4,0,0,9,0,1,0,0,0,1,4,1,1,0,1,0,2,7,0,0,1,22,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,1,0,1,0,0,2664.36,50.617333,3.087964
6094,0,0,1,0,0,0,2,0,0,0,0,2,0,0,0,7,0,2,1,0,0,0,2,1,2,0,0,2,0,5,1,3,0,1,4,2,4,6,8,2,4,0,0,15,0,0,1,2,0,2,0,15,2,0,1,4,2,21,0,1,2,42,3,1,0,0,0,0,3,0,1,0,0,0,0,1,2,1,0,0,0,4,1,0,2,0,0,0,0,93,7,1,1,4,0,0,3238.5,50.612756,3.040191
6095,1,1,0,1,1,4,12,4,4,3,4,2,4,5,4,22,0,4,0,1,1,6,4,1,45,1,0,10,3,13,0,18,0,2,8,3,2,5,19,61,38,0,0,91,3,4,4,135,0,19,15,1,6,39,23,0,6,11,1,2,5,49,5,4,1,0,0,14,45,1,3,1,0,1,0,2,5,0,2,1,2,7,15,0,8,2,0,1,1,340,30,9,4,4,0,0,4165.21,50.627557,3.070312
6096,0,0,1,1,0,0,3,1,0,0,3,2,1,0,3,13,0,11,2,3,0,4,4,4,7,2,2,4,2,11,3,7,2,3,2,1,2,3,8,13,21,0,0,25,0,0,2,34,0,5,2,3,0,4,1,4,5,27,0,0,4,38,7,2,1,0,0,1,4,0,1,0,0,0,0,1,3,1,0,0,0,9,1,1,4,0,0,0,0,146,16,2,0,6,0,1,3652.6,50.621534,3.038075
6097,0,0,0,0,0,0,4,0,0,0,2,0,0,1,2,6,0,4,1,0,0,2,1,2,15,0,0,4,0,7,1,4,0,0,0,0,2,4,2,4,7,0,0,17,0,0,0,25,0,1,2,0,0,0,1,3,5,12,0,1,1,16,2,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,4,2,0,2,0,0,0,0,112,7,1,0,3,0,1,3531.12,50.63876,3.015757
